,invernaderoVirtualId,semana,semanaN,budget,pronosticoOneWeek,pronosticoThreeWeek,pronosticoFiveWeek,kgSemanal,kgDiario,kgReal,packout,calif_packout,calif_5Wvsreal,calif_3Wvsreal,calif_1Wvsreal,calif_SemanalvsReal,calif_DiariovsReal,calificacionFinal
2287,52,2022-06-27 06:00:00,26-2022,0.29,,,,,,,,,,,,,,
2288,52,2022-07-04 06:00:00,27-2022,0.19,,,,,,,,,,,,,,
2289,53,2021-06-28 06:00:00,26-2021,0.0,,,,0.0,0.0,,,,,,,,,
2290,53,2021-07-05 06:00:00,27-2021,0.0,,,,,,,,,,,,,,
2291,53,2021-07-12 06:00:00,28-2021,0.0,,,,,,9.607070804111827e-05,0.0,0.0,,,,,,
2292,53,2021-07-19 06:00:00,29-2021,0.0,,,,,,,,,,,,,,
2293,53,2021-07-26 06:00:00,30-2021,0.0,,,,,,,,,,,,,,
2294,53,2021-08-02 06:00:00,31-2021,0.0,,,,,,,,,,,,,,
2295,53,2021-08-09 06:00:00,32-2021,0.0,,,,,,,,,,,,,,
2296,53,2021-08-16 06:00:00,33-2021,0.0,,,,,,,,,,,,,,
2297,53,2021-08-23 06:00:00,34-2021,0.0,,,,,,,,,,,,,,
2298,53,2021-08-30 06:00:00,35-2021,0.0,,,,,,,,,,,,,,
2299,53,2021-09-06 06:00:00,36-2021,0.0,,,,,,,,,,,,,,
2300,53,2021-09-13 06:00:00,37-2021,0.0,,,,,,,,,,,,,,
2301,53,2021-09-20 06:00:00,38-2021,0.0,,,,,,,,,,,,,,
2302,53,2021-09-27 06:00:00,39-2021,0.0,,,,,,,,,,,,,,
2303,53,2021-10-04 06:00:00,40-2021,0.0,,,,,,,,,,,,,,
2304,53,2021-10-11 06:00:00,41-2021,0.0,,,,,,,,,,,,,,
2305,53,2021-10-18 06:00:00,42-2021,0.14,,,,0.0,,0.011240272840810837,0.0,0.0,,,,0.0,,
2306,53,2021-10-25 06:00:00,43-2021,0.3,,,,0.11545365960775704,0.22400258018473027,0.23328369680084543,0.23072171316791926,0.0,,,,0.74,1.44,
2307,53,2021-11-01 06:00:00,44-2021,0.55,,,,0.37983568299148857,0.5382287005952267,0.6578681909885676,-0.0818151947720054,0.0,,,,0.87,1.23,
2308,53,2021-11-08 06:00:00,45-2021,0.65,0.5,,,0.6153288734610319,0.5494007798759214,0.6528484964934191,0.03178574056360827,0.0,,,1.82,1.41,1.26,
2309,53,2021-11-15 06:00:00,46-2021,0.75,0.5,,,0.5180575872247558,0.5284507178326598,0.5966711499663753,0.03236324115444995,0.0,,,2.12,1.3,1.33,
2310,53,2021-11-22 06:00:00,47-2021,0.78,0.5,0.6,,0.5024003422616606,0.47297103350993164,0.5182774522048228,0.01988043931600167,0.0,,0.97,2.53,1.45,1.37,6.82
2311,53,2021-11-29 06:00:00,48-2021,0.78,0.55,0.45,,0.5029628774118342,0.41752367067200336,0.6353396099529254,0.011907912146070388,0.0,,0.66,2.22,1.19,0.99,5.67
2312,53,2021-12-06 06:00:00,49-2021,0.78,0.65,0.5,0.5,0.5526844179024409,0.5444353967397179,0.6157892208665577,-0.03389367760053045,0.0,0.58,0.86,2.49,1.35,1.33,6.620000000000001
2313,53,2021-12-13 06:00:00,50-2021,0.78,0.75,0.6,0.5,0.5153320810218015,0.4843469242515033,0.6309683927370545,-0.0065471432377907195,0.0,0.55,1.07,2.21,1.23,1.15,6.27
2314,53,2021-12-20 06:00:00,51-2021,0.7,0.7,0.7,0.5,0.4642604187411236,0.4978312779446264,0.5623018541646652,-0.05855971296770887,0.0,0.66,0.9,2.11,1.24,1.33,6.18
2315,53,2021-12-27 06:00:00,52-2021,0.65,0.6,0.7,0.65,0.4899549529643791,0.5171274980161297,0.5400614852531463,0.0,0.0,0.62,0.87,2.36,1.36,1.44,6.65
2316,53,2022-01-03 06:00:00,1-2022,0.54,0.55,0.6,0.6,0.4962727161785669,0.41298819460534714,0.48498895186857527,0.023473480909225967,0.0,0.61,0.91,2.31,1.47,1.28,6.640000000000001
2317,53,2022-01-10 06:00:00,2-2022,0.51,0.5,0.55,0.65,0.4001502329510554,0.353780892652006,0.39588337016043806,0.0052174968149002006,0.0,0.46,0.81,2.08,1.48,1.34,6.29
2318,53,2022-01-17 06:00:00,3-2022,0.51,0.5,0.6,0.55,0.374831206507289,0.2370507858505001,0.39177634739168027,-0.03433055419323198,0.0,0.53,0.73,2.06,1.44,0.91,5.720000000000001
2319,53,2022-01-24 06:00:00,4-2022,0.54,0.4,0.55,0.6,0.35075445092040003,0.3317947508706487,0.3990056681717744,0.1112381869620177,0.0,0.5,0.82,2.62,1.32,1.25,6.5600000000000005
2320,53,2022-01-31 06:00:00,5-2022,0.57,0.45,0.5,0.6,0.37368583364883906,0.22700541296424803,0.407988279373619,0.05274621769588509,0.0,0.51,0.92,2.38,1.37,0.83,6.04
2321,53,2022-02-07 06:00:00,6-2022,0.54,0.4,0.45,0.55,0.337988608227935,0.324263182513095,0.3946104332788933,-0.13317102860620814,0.0,0.54,0.99,2.59,1.28,1.23,6.640000000000001
2322,53,2022-02-14 06:00:00,7-2022,0.61,0.4,0.5,0.55,0.3585829912349994,0.35689156203106076,0.4450475550004804,0.060334592552617375,0.0,0.61,1.0,2.33,1.21,1.2,6.29
2323,53,2022-02-21 06:00:00,8-2022,0.68,0.4,0.4,0.5,0.3745449720301072,0.4169143127574949,0.46200403496973774,-0.08702432938240798,0.0,0.69,0.95,2.22,1.22,1.35,6.25
2324,53,2022-02-28 06:00:00,9-2022,0.8,0.45,0.4,0.5,0.41907445649909836,0.4940308633525956,0.5620376597175522,0.019742746036494167,0.0,0.66,0.67,1.97,1.12,1.32,5.61
2325,53,2022-03-07 06:00:00,10-2022,0.8,0.5,0.4,0.45,0.4240813878373892,0.4145611934165499,0.4869824190604285,-0.02278555928190965,0.0,0.69,0.88,2.56,1.31,1.28,6.490000000000001
2326,53,2022-03-14 06:00:00,11-2022,0.8,0.5,0.5,0.45,0.40259010084898794,0.39248323639252797,0.4494908252473821,0.0,0.0,0.75,1.01,2.36,1.34,1.31,6.4399999999999995
2327,53,2022-03-21 06:00:00,12-2022,0.85,0.5,0.55,0.45,0.40711121514610704,0.4371440097060657,0.5244019598424441,0.020518457451680863,0.0,0.63,1.07,2.5,1.16,1.25,6.44
2328,53,2022-03-28 06:00:00,13-2022,0.86,0.55,0.55,0.5,0.4459772765027204,0.3601476874399327,0.4681525602843693,-0.022983788220808536,0.0,0.7,0.96,2.23,1.43,1.15,6.18
2329,53,2022-04-04 06:00:00,14-2022,0.87,0.6,0.55,0.55,0.4791182959306698,0.46562200590445385,0.5376356998751081,0.0,0.0,0.73,1.1,2.35,1.34,1.3,6.55
2330,53,2022-04-11 06:00:00,15-2022,0.86,,0.55,0.6,0.4571161566800841,0.5188478064629358,0.5724853492170238,0.0,0.0,0.72,1.08,,1.2,1.36,
2331,53,2022-04-18 06:00:00,16-2022,0.86,,0.6,0.55,0.46312661849856657,0.5383424379262535,0.5695551926217696,0.0,0.0,0.72,1.07,,1.22,1.42,
2332,53,2022-04-25 06:00:00,17-2022,0.86,,,0.6,0.588146014932866,0.5360917124617962,0.5245460659045057,0.0,0.0,0.66,,,1.32,1.47,
2333,53,2022-05-02 06:00:00,18-2022,0.81,,,0.6,0.5284166336028706,0.49139381214024913,0.5495484676722068,0.0,0.0,0.69,,,1.44,1.34,
2334,53,2022-05-09 06:00:00,19-2022,0.75,,,,0.5093704059488486,0.5396300340250179,0.5826208089153617,0.0,0.0,,,,1.31,1.39,
2335,53,2022-05-16 06:00:00,20-2022,0.73,,,,0.5532606574611358,0.5388351495211982,0.547170717648189,0.0,0.0,,,,1.48,1.48,
2336,53,2022-05-23 06:00:00,21-2022,0.68,,,,0.5265800860772208,0.4480994001714812,0.44014794889038333,0.0,0.0,,,,1.21,1.47,
2337,53,2022-05-30 06:00:00,22-2022,0.68,,,,0.4905081261089626,0.4582776126890719,0.5361466039004708,0.0,0.0,,,,1.37,1.28,
2338,53,2022-06-06 06:00:00,23-2022,0.68,,,,0.49395143082647996,0.500649077346161,0.5216879623402825,0.0,0.0,,,,1.42,1.44,
2339,53,2022-06-13 06:00:00,24-2022,0.65,,,,0.5039783773242894,0.5304599997781109,0.6209290037467576,0.0,0.0,,,,1.22,1.28,
2340,53,2022-06-20 06:00:00,25-2022,0.62,,,,0.41580067215184663,0.5372796920550331,0.5782015563454702,0.0,0.0,,,,1.08,1.39,
2341,53,2022-06-27 06:00:00,26-2022,0.54,,,,,,,,,,,,,,
2342,53,2022-07-04 06:00:00,27-2022,0.49,,,,,,,,,,,,,,
2343,53,2022-07-11 06:00:00,28-2022,0.41,,,,,,,,,,,,,,
2344,53,2022-07-18 06:00:00,29-2022,0.39,,,,,,,,,,,,,,
2345,53,2022-07-25 06:00:00,30-2022,0.35,,,,,,,,,,,,,,
2346,53,2022-08-01 06:00:00,31-2022,0.3,,,,,,,,,,,,,,
2347,54,2021-10-18 06:00:00,42-2021,0.15,,,,,,,,,,,,,,
2348,54,2021-10-25 06:00:00,43-2021,0.35,,,,0.09528882575757576,0.11738478535353536,0.11979166666666667,0.0,0.0,,,,1.19,1.47,
2349,54,2021-11-01 06:00:00,44-2021,0.65,,,,0.42932852965747703,0.6545008354218881,0.6510811237373737,0.0,0.0,,,,0.99,1.49,
2350,54,2021-11-08 06:00:00,45-2021,0.65,0.8,,,0.8613411748329621,0.7946379862095341,0.8147095959595959,0.0,0.0,,,2.58,1.41,1.46,
2351,54,2021-11-15 06:00:00,46-2021,0.65,0.9,,,0.6978978954079282,0.6762000477227584,0.6953125,0.1083872432187039,0.0,,,2.03,1.49,1.46,
2352,54,2021-11-22 06:00:00,47-2021,0.55,0.8,0.9,,0.68747289679098,0.7824527049002601,0.7818418560606061,0.0,0.0,,0.98,2.57,1.32,1.5,6.8
2353,54,2021-11-29 06:00:00,48-2021,0.55,0.75,0.9,,0.6589555506661144,0.7435511956840615,0.7983743686868687,-0.08253434812691508,0.0,,1.0,2.46,1.24,1.4,6.51
2354,54,2021-12-06 06:00:00,49-2021,0.5,0.7,0.85,0.9,0.8105474252566574,0.7630428142526041,0.8091066919191919,0.006534672778698918,0.0,0.67,1.07,2.22,1.5,1.41,6.49
2355,54,2021-12-13 06:00:00,50-2021,0.5,0.8,0.75,0.85,0.7954282987445198,0.7984018624781442,0.7739504419191919,0.07932704562834565,0.0,0.68,1.09,2.54,1.46,1.45,6.88
2356,54,2021-12-20 06:00:00,51-2021,0.5,0.75,0.7,0.8,0.6618732399536988,0.4868445387214985,0.7809343434343434,0.0035367825383993533,0.0,0.73,0.99,2.52,1.27,0.94,6.049999999999999
2357,54,2021-12-27 06:00:00,52-2021,0.5,0.7,0.75,0.7,0.8115707718451967,0.7382200922845963,0.7413589015151515,-0.023577625206237695,0.0,0.71,1.11,2.47,1.36,1.49,6.82
2358,54,2022-01-03 06:00:00,1-2022,0.55,0.85,0.8,0.7,0.7497055236472079,0.6438822787586358,0.5808080808080808,-0.10577445652173913,0.0,0.62,0.82,1.79,1.06,1.34,5.72
2359,54,2022-01-10 06:00:00,2-2022,0.6,0.85,0.85,0.85,0.5952472466932132,0.5996673995151924,0.5948942550505051,0.018571333819725408,0.0,0.52,0.79,1.84,1.5,1.49,6.36
2360,54,2022-01-17 06:00:00,3-2022,0.65,0.75,0.8,0.8,0.7889960715359798,0.7319073019814284,0.7434106691919192,0.001167666259752667,0.0,0.7,1.05,2.6,1.41,1.48,7.18
2361,54,2022-01-24 06:00:00,4-2022,0.65,0.75,0.75,0.85,0.660160358496557,0.5915153654670477,0.6080334595959596,-0.019597663854639846,0.0,0.54,0.91,2.13,1.37,1.46,6.569999999999999
2362,54,2022-01-31 06:00:00,5-2022,0.75,0.75,0.7,0.85,0.6444863048954775,0.6299051667756704,0.6355744949494949,0.02737770052148001,0.0,0.56,1.02,2.22,1.48,1.49,6.8500000000000005
2363,54,2022-02-07 06:00:00,6-2022,0.75,0.8,0.8,0.8,0.7362827520948778,0.7275000552508037,0.7578914141414141,-0.009110787172011662,0.0,0.71,1.07,2.49,1.46,1.44,7.200000000000001
2364,54,2022-02-14 06:00:00,7-2022,0.85,0.7,0.75,0.7,0.6775267672858617,0.6481966041998936,0.6532512626262627,0.005254892486107755,0.0,0.7,0.98,2.45,1.44,1.49,6.9399999999999995
2365,54,2022-02-21 06:00:00,8-2022,0.85,0.75,0.75,0.85,0.6731531828138011,0.6512025355481337,0.6594854797979798,0.023991863108771088,0.0,0.58,0.99,2.31,1.47,1.48,6.83
2366,54,2022-02-28 06:00:00,9-2022,0.85,0.85,0.75,0.8,0.767180211354103,0.7527051130266671,0.737728851010101,-0.0010696903246510136,0.0,0.69,1.11,2.28,1.44,1.47,6.95
2367,54,2022-03-07 06:00:00,10-2022,1.0,0.7,0.75,0.75,0.6995951793488716,0.6092785885722755,0.6114267676767676,0.04756066081569438,0.0,0.61,0.92,2.29,1.28,1.49,6.44
2368,54,2022-03-14 06:00:00,11-2022,1.0,0.7,0.75,0.75,0.6125771472961031,0.7017315677945969,0.7144886363636364,0.021924011486635742,0.0,0.71,1.07,2.57,1.29,1.47,6.9399999999999995
2369,54,2022-03-21 06:00:00,12-2022,1.0,0.7,0.75,0.75,0.6856204086317722,0.4676652892561983,0.5779671717171717,0.1071818678317859,0.0,0.58,0.87,2.17,1.22,1.21,5.8999999999999995
2370,54,2022-03-28 06:00:00,13-2022,1.0,0.75,0.65,0.75,0.616814631694057,0.7991901117382133,0.8809185606060606,-0.15399086267132492,0.0,0.62,0.73,2.17,1.05,1.36,5.970000000000001
2371,54,2022-04-04 06:00:00,14-2022,1.0,0.7,0.7,0.75,0.8607017323505046,0.8725939842655375,0.953677398989899,0.0,0.0,0.55,0.72,1.67,1.35,1.37,5.83
2372,54,2022-04-11 06:00:00,15-2022,1.0,,0.7,0.7,0.844728337759441,0.6536943673827477,0.8837200126262627,0.0,0.0,0.55,0.83,,1.43,1.11,
2373,54,2022-04-18 06:00:00,16-2022,0.95,,0.7,0.7,0.7884314254401591,0.7198592645679163,0.8771701388888888,0.0,0.0,0.56,0.84,,1.35,1.23,
2374,54,2022-04-25 06:00:00,17-2022,0.95,,,0.7,0.8591298899097175,0.894027420721885,0.9043560606060606,0.0,0.0,0.53,,,1.42,1.48,
2375,54,2022-05-02 06:00:00,18-2022,0.9,,,0.75,0.8280565630140516,0.7452509067126464,0.8663983585858586,0.0,0.0,0.63,,,1.43,1.29,
2376,54,2022-05-09 06:00:00,19-2022,0.85,,,,0.8233877634299471,0.7880365893291982,0.8199573863636364,0.0,0.0,,,,1.49,1.44,
2377,54,2022-05-16 06:00:00,20-2022,0.8,,,,0.7899481816958607,0.6899174994699416,0.8344775883838383,0.0,0.0,,,,1.42,1.24,
2378,54,2022-05-23 06:00:00,21-2022,0.8,,,,0.9214637680916944,0.790247327515437,0.7936000631313131,0.0,0.0,,,,1.26,1.49,
2379,54,2022-05-30 06:00:00,22-2022,0.75,,,,0.7590049457606884,0.6394132038156841,0.679135101010101,0.0,0.0,,,,1.32,1.41,
2380,54,2022-06-06 06:00:00,23-2022,0.75,,,,0.6614569638905322,0.6384753856350928,0.7055713383838383,0.0,0.0,,,,1.41,1.36,
2381,54,2022-06-13 06:00:00,24-2022,0.6,,,,0.8289417713866011,0.7733802688720396,0.8004261363636364,0.0,0.0,,,,1.45,1.45,
2382,54,2022-06-20 06:00:00,25-2022,0.5,,,,0.5032004486303653,0.29341134030925087,0.5568970959595959,0.0,0.0,,,,1.36,0.79,
2383,54,2022-06-27 06:00:00,26-2022,0.45,,,,,,,,,,,,,,
2384,54,2022-07-04 06:00:00,27-2022,0.4,,,,,,,,,,,,,,
2385,54,2022-07-11 06:00:00,28-2022,0.35,,,,,,,,,,,,,,
2386,54,2022-07-18 06:00:00,29-2022,0.35,,,,,,,,,,,,,,
2387,54,2022-07-25 06:00:00,30-2022,0.35,,,,,,,,,,,,,,
2388,54,2022-08-01 06:00:00,31-2022,0.2,,,,,,,,,,,,,,
2389,55,2021-09-27 06:00:00,39-2021,0.3,,,,,,,,,,,,,,
2390,55,2021-10-04 06:00:00,40-2021,0.65,,,,0.5498648903412304,1.1232954188399422,1.2412178721799787,0.0,0.0,,,,0.66,1.36,
2391,55,2021-10-11 06:00:00,41-2021,1.0,,,,1.7719629718408942,1.1813086478939294,1.0186325645698486,0.0,0.0,,,,0.39,1.26,
2392,55,2021-10-18 06:00:00,42-2021,1.25,,,,1.012496223819428,1.6031190210474273,1.7236850373908126,0.0,0.0,,,,0.88,1.4,
2393,55,2021-10-25 06:00:00,43-2021,1.4,,,,1.519935707204524,1.254921276204761,1.2137874693646704,0.0,0.0,,,,1.12,1.45,
2394,55,2021-11-01 06:00:00,44-2021,1.5,,,,1.3322822171487214,1.3322822171487214,1.2884119901966946,0.0,0.0,,,,1.45,1.45,
2395,55,2021-11-08 06:00:00,45-2021,1.6,1.35,,,1.3137598268560347,0.9041758808362119,0.9403946458870106,0.0,0.0,,,1.83,0.9,1.44,
2396,55,2021-11-15 06:00:00,46-2021,1.6,1.4,,,1.2033200843083949,1.0228220716621357,1.139791365550179,0.0,0.0,,,2.14,1.42,1.35,
2397,55,2021-11-22 06:00:00,47-2021,1.5,1.2,1.5,,1.0721407916542491,1.2080459624273228,1.277571796644253,0.0,0.0,,0.96,2.46,1.26,1.42,6.74
2398,55,2021-11-29 06:00:00,48-2021,1.4,1.25,1.4,,1.224140747658408,0.9854717968570833,1.0740903663671213,0.0,0.0,,0.86,2.26,1.29,1.38,6.37
2399,55,2021-12-06 06:00:00,49-2021,1.3,1.15,1.3,1.4,1.057688529746416,0.8814071081220134,0.9383522905800289,0.0,0.0,0.5,0.81,2.14,1.31,1.41,6.210000000000001
2400,55,2021-12-13 06:00:00,50-2021,1.15,1.1,1.35,1.35,1.0151000029221753,1.0151000029221753,1.1261861371205932,0.0,0.0,0.63,0.94,2.56,1.35,1.35,6.93
2401,55,2021-12-20 06:00:00,51-2021,1.1,1.1,1.1,1.3,1.0953317224049606,1.072190911368236,1.2227109910136367,0.0,0.0,0.71,1.0,2.33,1.34,1.32,6.66
2402,55,2021-12-27 06:00:00,52-2021,1.05,1.1,1.1,1.2,1.1094542073469673,1.094045121133815,1.232765663294162,0.008411072029362289,0.0,0.73,0.99,2.31,1.35,1.33,6.6
2403,55,2022-01-03 06:00:00,1-2022,1.05,1.1,1.0,1.0,1.1173102688466725,1.4431924305936186,1.3665870671777791,-0.007587427861954798,0.0,0.48,0.71,1.99,1.23,1.42,5.869999999999999
2404,55,2022-01-10 06:00:00,2-2022,1.0,1.1,1.0,1.0,1.1178008507920378,0.9969575155712769,1.1254006158486771,0.0,0.0,0.66,0.98,2.56,1.49,1.33,7.0200000000000005
2405,55,2022-01-17 06:00:00,3-2022,1.1,1.1,1.0,1.0,1.1039269679784123,1.285394414769384,1.334223590774838,0.036832065562960696,0.0,0.5,0.75,2.07,1.24,1.45,6.1
2406,55,2022-01-24 06:00:00,4-2022,1.2,1.2,1.2,1.0,1.221028841563251,1.3515790950637245,1.6058882674542827,-0.030601263965250737,0.0,0.3,0.74,1.74,1.14,1.26,5.38
2407,55,2022-01-31 06:00:00,5-2022,1.3,1.2,1.2,1.0,1.3977146740947028,1.2649708223650382,1.3459435681518255,0.0,0.0,0.49,0.99,2.31,1.44,1.41,6.869999999999999
2408,55,2022-02-07 06:00:00,6-2022,1.4,1.3,1.2,1.2,1.241184475908481,1.1397039841675358,1.3132030415383649,0.0,0.0,0.68,1.02,2.6,1.42,1.3,7.04
2409,55,2022-02-14 06:00:00,7-2022,1.5,1.3,1.3,1.2,1.2233377291106164,1.1617861452559943,1.1576698296989882,0.0,0.0,0.72,1.0,2.34,1.41,1.49,6.82
2410,55,2022-02-21 06:00:00,8-2022,1.6,1.35,1.35,1.2,1.2281125094885181,0.926877365651712,0.9162320115628731,0.0,0.0,0.57,0.76,1.78,0.99,1.48,5.4399999999999995
2411,55,2022-02-28 06:00:00,9-2022,1.65,1.35,1.35,1.35,1.2436476851502205,1.2671127358134322,1.3990133852824735,0.008175182481751824,0.0,0.72,1.08,2.53,1.33,1.36,6.94
2412,55,2022-03-07 06:00:00,10-2022,1.75,1.4,1.4,1.35,1.3380243675966716,1.3535827904757027,1.4656884308427072,-0.007803288528737111,0.0,0.69,1.07,2.5,1.37,1.39,6.96
2413,55,2022-03-14 06:00:00,11-2022,1.75,1.4,1.4,1.35,1.3783401317930326,1.594707478062869,1.74784767171495,0.010786129038057058,0.0,0.53,0.85,1.97,1.18,1.37,6.12
2414,55,2022-03-21 06:00:00,12-2022,1.75,1.4,1.5,1.5,1.5534653417703521,1.4260015188558617,1.7182492301891534,0.03095912956020847,0.0,0.64,0.96,2.03,1.36,1.24,6.33
2415,55,2022-03-28 06:00:00,13-2022,1.75,1.5,1.5,1.6,,,1.9743291648337837,-0.036492400732076075,0.0,0.57,0.77,1.79,,,
2416,55,2022-04-04 06:00:00,14-2022,1.75,1.7,1.4,1.6,1.7307109893767512,1.994438378234161,2.0426066737887263,0.0,0.0,0.54,0.61,2.1,1.27,1.46,6.06
2417,55,2022-04-11 06:00:00,15-2022,1.75,,1.45,1.45,1.8277434403891348,2.017961083506556,2.000157104254383,0.0,0.0,0.47,0.7,,1.37,1.49,
2418,55,2022-04-18 06:00:00,16-2022,1.75,,1.6,1.4,1.8891102742218633,1.8891102742218633,2.160843335637529,0.0,0.0,0.34,0.73,,1.31,1.31,
2419,55,2022-04-25 06:00:00,17-2022,1.75,,,1.6,1.9206378041491776,1.9457989980899966,1.8028027398981965,0.0,0.0,0.65,,,1.4,1.38,
2420,55,2022-05-02 06:00:00,18-2022,1.75,,,1.7,1.7092942876893107,1.5752319906156391,1.4348645761327217,0.0,0.0,0.63,,,1.21,1.35,
2421,55,2022-05-09 06:00:00,19-2022,1.75,,,,1.3924362252686533,1.4415810332193115,1.414660969019041,0.0,0.0,,,,1.48,1.47,
2422,55,2022-05-16 06:00:00,20-2022,1.65,,,,1.3899685859047335,1.1937377267181828,1.2144158863822032,0.0,0.0,,,,1.28,1.47,
2423,55,2022-05-23 06:00:00,21-2022,1.6,,,,1.2255273342123958,1.0702938718788255,1.0971218500596995,0.0,0.0,,,,1.32,1.46,
2424,55,2022-05-30 06:00:00,22-2022,1.55,,,,1.0325467068085015,1.0358246328618617,0.9789794507635267,0.0,0.0,,,,1.42,1.41,
2425,55,2022-06-06 06:00:00,23-2022,1.5,,,,0.863326304333892,0.863326304333892,0.8041224156350154,0.0,0.0,,,,1.39,1.39,
2426,55,2022-06-13 06:00:00,24-2022,1.45,,,,0.767074356298878,0.7344328943287131,0.5588198328410733,0.0,0.0,,,,0.94,1.03,
2427,55,2022-06-20 06:00:00,25-2022,1.4,,,,0.7162245942423893,0.37869346362241274,0.425626845974989,0.0,0.0,,,,0.48,1.33,
2428,55,2022-06-27 06:00:00,26-2022,1.35,,,,0.5074781625086408,0.44199710928171937,0.5887953245773896,0.0,0.0,,,,1.29,1.13,
2429,55,2022-07-04 06:00:00,27-2022,1.2,,,,0.31557436296108327,0.26574683196722804,0.24385722365361653,0.0,0.0,,,,1.06,1.37,
2430,55,2022-07-11 06:00:00,28-2022,1.2,,,,,,,,,,,,,,
2431,56,2021-10-11 06:00:00,41-2021,0.15,,,,0.1722323222658119,0.13108793416897904,0.19514878958951296,0.0,0.0,,,,1.32,1.01,
2432,56,2021-10-18 06:00:00,42-2021,0.3,,,,0.4592671025355802,0.8533786645730331,1.0560233470481293,0.0,0.0,,,,0.65,1.21,
2433,56,2021-10-25 06:00:00,43-2021,0.65,,,,1.056964264791267,0.7997800816669824,0.8634580422926036,0.11674423758865247,0.0,,,,1.16,1.39,
2434,56,2021-11-01 06:00:00,44-2021,0.75,,,,1.0463266884503373,0.9525071221607174,0.985551621854368,-0.10228155339805825,0.0,,,,1.41,1.45,
2435,56,2021-11-08 06:00:00,45-2021,0.9,0.85,,,0.9321916840762124,0.8068279748383769,0.85551621854368,0.0,0.0,,,2.61,1.37,1.41,
2436,56,2021-11-15 06:00:00,46-2021,0.94,0.9,,,0.9212762843582145,0.7116065092973796,0.6924696201320448,0.10653585739947491,0.0,,,2.02,1.0,1.46,
2437,56,2021-11-22 06:00:00,47-2021,0.94,0.8,0.9,,0.8847700935653671,0.7125139691544107,0.7062960482250502,-0.10445031497663076,0.0,,0.88,2.32,1.12,1.49,6.37
2438,56,2021-11-29 06:00:00,48-2021,0.94,0.75,0.9,,0.7768941360440647,0.5925196656238708,0.6694574681848627,0.06953476738369184,0.0,,0.84,2.34,1.26,1.33,6.3
2439,56,2021-12-06 06:00:00,49-2021,0.9,0.7,0.85,0.85,0.731379914510598,0.7013664838935324,0.7375849201033394,0.011480832846857364,0.0,0.65,0.98,2.48,1.49,1.43,6.99
2440,56,2021-12-13 06:00:00,50-2021,0.84,0.75,0.8,0.85,0.7851181705099991,0.6844788058558989,0.6672088795330591,0.053276925283235334,0.0,0.59,0.94,2.34,1.23,1.46,6.569999999999999
2441,56,2021-12-20 06:00:00,51-2021,0.75,0.7,0.65,0.8,0.6080314837850003,0.5303205080499119,0.5457372500239211,-0.16595073200666258,0.0,0.51,0.94,2.05,1.33,1.46,6.33
2442,56,2021-12-27 06:00:00,52-2021,0.65,0.65,0.75,0.7,0.6324553554638035,0.6552759095269304,0.7472012247631805,0.16493789217569474,0.0,0.7,1.12,2.23,1.27,1.32,6.58
2443,56,2022-01-03 06:00:00,1-2022,0.6,0.65,0.7,0.7,0.6788298708632816,0.5844122869062784,0.5810927184001531,-0.21208628355013998,0.0,0.62,0.93,2.35,1.25,1.49,6.75
2444,56,2022-01-10 06:00:00,2-2022,0.6,0.65,0.7,0.8,0.4752075468804765,0.3524190196663936,0.5444455076069276,0.0,0.0,0.51,0.88,2.2,1.31,0.97,6.04
2445,56,2022-01-17 06:00:00,3-2022,0.65,0.6,0.65,0.65,0.5351952198563243,0.41130743748217524,0.5819538800114822,0.06864518250575467,0.0,0.67,1.01,2.55,1.38,1.06,6.67
2446,56,2022-01-24 06:00:00,4-2022,0.68,0.7,0.7,0.75,0.5842008061891327,0.6227195406631414,0.5622906898861353,0.0511358802007998,0.0,0.56,0.9,2.11,1.44,1.34,6.41
2447,56,2022-01-31 06:00:00,5-2022,0.65,0.65,0.65,0.75,0.6163812931637724,0.6478293183251894,0.6837623193952732,-0.10047579065211307,0.0,0.68,1.07,2.49,1.35,1.42,7.040000000000001
2448,56,2022-02-07 06:00:00,6-2022,0.73,0.6,0.75,0.75,0.5940988515607715,0.5392348415221778,0.4667495933403502,0.0,0.0,0.47,0.7,2.04,1.09,1.27,5.58
2449,56,2022-02-14 06:00:00,7-2022,0.81,0.65,0.75,0.75,0.5978897985096403,0.47313925530915557,0.4279016362070615,0.13506261180679785,0.0,0.43,0.64,1.73,0.9,1.34,5.01
2450,56,2022-02-21 06:00:00,8-2022,0.94,0.6,0.65,0.8,0.5574555522639303,0.580812628476106,0.5947277772461965,-0.09717641380419918,0.0,0.56,1.03,2.6,1.41,1.46,6.97
2451,56,2022-02-28 06:00:00,9-2022,0.94,0.7,0.75,0.75,0.5907072566511885,0.5628728833011325,0.5330111951009473,0.032582353469167935,0.0,0.53,0.8,2.0,1.34,1.42,5.99
2452,56,2022-03-07 06:00:00,10-2022,0.95,0.65,0.6,0.7,0.5703189207477147,0.4036573594568275,0.463974739259401,0.008764693751288924,0.0,0.5,0.87,1.87,1.16,1.3,5.57
2453,56,2022-03-14 06:00:00,11-2022,1.0,0.6,0.75,0.7,0.5896152707820732,0.3935913456791327,0.551621854368003,-0.0388551604509974,0.0,0.59,0.83,2.41,1.4,1.07,6.120000000000001
